id_str,screen_name,english,universal,content,friend,network,sentiment,temporal,user
207935371,Mabona03,0.22,0.26,0.18,0.43,0.23,0.39,0.21,0.16
745294391036747776,NigelFalange,0.3,0.17,0.37,0.29,0.04,0.25,0.1,0.33
69796235,prodigyatul,0.29,0.15,0.24,0.28,0.25,0.17,0.35,0.14
713218327326232576,FunkHuzefa,,0.35,0.21,,0.21,0.18,0.34,0.44,0.23,0.18,
21397696,Lilfool,,0.15,0.15,,0.27,0.39,0.56,0.61,0.23,0.14,
566587939,RossIams,,0.31,0.23,,0.38,0.21,0.38,0.39,0.33,0.11,
,,,,,,,,,,,,
63482527,jaska_s,,0.33,0.26,,0.47,0.33,0.13,0.41,0.05,0.13,
,,,,,,,,,,,,
,3232741300,DenikVysocina,,0.43,0.52,,0.62,0.54,0.55,0.45,0.46,0.56
,244961236,Philsnr,,0.33,0.25,,0.53,0.2,0.25,0.26,0.24,0.27
,,,,,,,,,,,,
,30897659,TimboJG,,0.23,0.04,,0.25,0.14,0.14,0.34,0.25,0.14
234701328,Payperback,0.32,0.24,0.475,0.34,0.12,0.16,0.24,0.06
201752018,_AnthonyMarques,0.25,0.12,0.43,0.16,0.04,0.09,0.11,0.09
141998568,doz32,0.29,0.2,0.4,0.3,0.19,0.32,0.29,0.06
921649111,Rhian_Holland,0.2,0.12,0.25,0.17,0.12,0.14,0.2,0.04
81646967,AndiNeglia,0.33,0.3,0.5,0.25,0.36,0.3,0.24,0.19
4909882071,hallyumoodboard,,0.34,0.3,,0.37,0.42,0.27,0.27,0.44,0.17,
352912787,Renvoiaux22,,0.22,0.1,,0.41,0.22,0.12,0.05,0.05,0.08,
34230483,OAK77uk,,0.44,0.44,,0.33,0.41,0.46,0.27,0.24,0.25,
,,,,,,,,,,,,
9758512,prensa14,,0.29,0.17,,0.4,0.23,0.37,0.07,0.34,0.02,
20602636,Choof1,,0.33,0.32,,0.25,0.37,0.11,0.23,0.38,0.09,
,,,,,,,,,,,,
469485578,obritom,,0.2,0.12,,0.24,0.15,0.06,0.12,0.23,0.06,
1250559739,exUKexHK,,0.27,0.23,,0.35,0.21,0.27,0.18,0.23,0.22,
16182305,elomap,,0.3,0.25,,0.47,0.25,0.03,0.2,0.37,0.05,
3818989217,GrantStanleyUK,0.37,0.23,0.33,0.16,0.2,0.39,0.22,0.24
20474878,garwboy,0.36,0.21,0.36,0.19,0.2,0.21,0.18,0.14
2753735440,Ms_RSteacher,0.33,0.51,0.26,0.44,0.27,0.55,0.28,0.15
2306171538,jacquez2006,0.4,0.31,0.61,0.32,0.37,0.3,0.16,0.36
46688502,gudmundh,0.46,0.4,0.43,0.52,0.27,0.28,0.11,0.47
162340079,Shoreham_boy,0.2,0.12,0.34,0.18,0.1,0.18,0.07,0.03
2849737078,iozjrok,0.48,0.34,0.53,0.39,0.46,0.53,0.45,0.19
860404140,cultchie,0.3,0.23,0.4,0.24,0.38,0.37,0.15,0.03
52319005,saintwalker98,0.32,0.2,0.32,0.18,0.19,0.28,0.05,0.24
197148164,ornikkar,0.42,0.43,0.38,0.33,0.43,0.01,0.19,0.45
1868587334,uxgravy,0.34,0.39,0.4,0.32,0.15,0.37,0.14,0.17
2744507835,PCadsand,0.37,0.35,0.45,0.35,0.24,0.34,0.46,0.16
3186760511,peterjitter,0.34,0.26,0.46,0.3,0.35,0.22,0.24,0.04
3170982675,Steady2192,0.3,0.14,0.38,0.18,0.14,0.18,0.12,0.16
70473119,Jonas_Jonsson,0.33,0.22,0.4875,0.29,0.28,0.17,0.13,0.15
315749295,VusiChauke_,0.18,0.07,0.33,0.12,0.09,0.22666666666666668,0.18,0.02
4745204123,IsThisAB0t,0.5,0.5,0.46,0.44,0.59,0.56,0.57,0.52
78632814,shiba_kurian,0.33,0.31,0.42,0.3,0.26,0.28,0.17,0.44
37703379,bob353,0.09,0.17,0.1,0.24,0.22,0.11,0.19,0.17
712736810661765120,marie52d,0.38,0.35,0.34,0.29,0.24,0.27,0.22,0.35
1683985928,GrantPerry2109,,0.17,0.16,,0.18,0.09,0.07,0.27,0.17,0.23,
,,,,,,,,,,,,
39755667,PMgeezer,,0.54,0.5,,0.47,0.54,0.31,0.47,0.17,0.39,
2149465998,alshabwwy1,,0.54,0.51,,0.47,0.72,0.41,0.43,0.41,0.39,
3275023982,look_talk,,0.25,0.38,,0.45,0.13,0.17,0.25,0.18,0.12,
556281251,Mitch_CCFC,0.43,0.49,0.53,0.53,0.67,0.3613466625762789,0.5,0.35
3169916217,chboursin,0.48,0.46,0.65,0.45,0.58,0.14,0.42,0.47
217076102,FailedRift,0.31,0.09,0.26,0.11,0.11,0.38,0.24,0.09
925443331,fayesophiew,0.2,0.14,0.24,0.15,0.13,0.18,0.05,0.02
397977660,NicolaAllott_,0.3,0.13,0.43,0.15,0.19,0.36,0.21,0.14
2425987736,LarsHolmN,,0.4,0.26,,0.5,0.35,0.22,0.18,0.18,0.2,
,,,,,,,,,,,,
87549962,SonnyinScotland,,0.25,0.22,,0.33,0.34,0.45,0.3,0.08,0.06,
1021583059,RainerAdam,,0.37,0.41,,0.36,0.47,0.29,0.25,0.32,0.09,
37072353,MattSingh_,,0.28,0.22,,0.31,0.15,0.19,0.39,0.24,0.13,
421810729,Petecchio,0.27,0.16,0.39,0.24,0.29,0.12,0.59,0.05
196672719,yesindede,0.14,0.23,0.22,0.39,0.38,0.19,0.32,0.08
19313479,MiklCraw4d,0.16,0.24,0.27,0.2,0.04,0.24,0.13,0.05
2422267465,wginfonetorg,0.41,0.56,0.48,0.53,0.64,0.35,0.14,0.6
462095353,nicolo_conti,0.43,0.36,0.5291666666666667,0.27,0.29,0.27,0.38,0.14
,,,,,,,,,,,,
,19398064,nickcarthew,,0.29,0.13,,0.27,0.12,0.16,0.24,0.21,0.05
,738837145725612032,johnland200,,0.32,0.44,,0.45,0.4,0.42,0.47,0.81,0.77
,359253187,sptochis,,0.55,0.38,,0.56,0.38,0.75,0.053577981651376144,0.55,0.18
,1123409383,_bydbach_,,0.17,0.13,,0.27,0.11,0.05,0.09,0.1,0.02
4871224762,mvibt,,0.34,0.3,,0.4,0.51,0.27,0.22,0.11,0.25,
,,,,,,,,,,,,
29851314,reroll,,0.41,0.31,,0.43,0.33,0.15,0.32,0.22,0.45,
6059462,stephentall,,0.28,0.26,,0.23,0.42,0.1,0.13,0.13,0.25,
4127985737,ssanchezwfg,,0.41,0.44,,0.7766666666666667,0.7931471336512232,0.8402460533482703,0.48,0.585,0.11,
350872938,EFNTV,0.34,0.36,0.51,0.5,0.42,0.26,0.27,0.09
297644071,WayneVenuto,0.57,0.57,0.37,0.36,0.71,0.38,0.14,0.42
90201843,putt1ck,0.26,0.17,0.42,0.17,0.31,0.17,0.03,0.02
2214123322,fofo198089,0.34,0.27,0.41,0.25,0.09,0.05725133159915769,0.23,0.31
218811500,mdodig,0.32,0.23,0.45,0.25,0.27,0.38733333333333336,0.14,0.03
757491460757479424,whitewednesday,0.83,0.6077652282771138,0.83,0.4617989066485034,0.874865292946908,0.93,0.7879518434631023,0.7838863574969136
901257715472879616,johnmknox,0.28,0.32,0.38,0.27,0.24,0.39,0.29,0.28
36063034,gibbonape,0.38,0.24,0.24,0.44,0.28,0.34,0.35,0.2
353753803,sergi_milan,0.36,0.4,0.4,0.25,0.56,0.33,0.26,0.18
18823225,emmac77,0.31,0.34,0.41,0.42,0.31,0.46,0.4,0.26
1248168072,Daniela_Vintila,0.53,0.44,0.56,0.43,0.47,0.46,0.46,0.27
2279647570,patti_vk,0.45,0.41,0.47,0.31,0.41,0.48,0.25,0.33
27297014,pierread,0.38,0.38,0.44,0.34,0.42,0.31,0.37,0.26
821522081233928194,iVoteStay,0.78,0.7296621687136394,0.65,0.56,0.8511939992877352,0.6334693877551021,0.7879518434631023,0.7838863574969136
317148426,chloehamilton,0.26,0.23,0.22,0.22,0.09,0.09,0.14,0.12
20316349,Olgachristie,,0.43,0.37,,0.48,0.4,0.16,0.31,0.34,0.18,
,,,,,,,,,,,,
,,,,,,,,,,,,
514614373,MissBex_M,,0.14,0.14,,0.28,0.11,0.04,0.24,0.28,0.05,
19399213,xargle,,0.34,0.37,,0.34,0.4,0.52,0.39,0.46,0.34,
270538264,hja2011,,0.23,0.27,,0.5,0.13,0.13,0.16,0.27,0.13,
732779802902548481,JeffWot1976,,0.34,0.4,,0.51,0.29,0.36,0.33,0.34,0.42,
311437814,JimDawn2622,,0.12,0.1,,0.44,0.16,0.18,0.44,0.1,0.05,
,,,,,,,,,,,,
3313062525,joboxer12,,0.63,0.56,,0.7,0.33,0.44,0.15,0.24,0.47,
,,,,,,,,,,,,
,901730857991499776,renontheroad_,,0.64,0.7878337355686594,,0.73,0.7931471336512232,0.8031867345231665,0.82,0.7879518434631023,0.7838863574969136
,36117076,parvez1,,0.69,0.57,,0.5,0.62,0.31,0.44,0.49,0.37
,3192526535,smythso,,0.42,0.36,,0.44,0.42,0.38,0.41,0.52,0.46
,718469005447716864,weareeuropeuk,,0.38,0.35,,0.29,0.38,0.57,0.49,0.27,0.46
2311326116,Somevaari,0.42,0.47,0.35,0.32,0.38,0.26,0.09,0.57
3128805801,d_arnault,0.38,0.31,0.51,0.47,0.45,0.12,0.11,0.28
135042705,Sudhagarb,0.15,0.02,0.43,0.16,0.18,0.33,0.3,0.09
34713362,business,0.55,0.39,0.56,0.5,0.61,0.36,0.41,0.27
17836555,mummygirl,0.28,0.31,0.28,0.13,0.53,0.14,0.16,0.08
710527588,ahc1580,0.21,0.2,0.21,0.22,0.12,0.19,0.2,0.1
706178930609426434,pennnnyi,0.3,0.23,0.27,0.14,0.35,0.53,0.36,0.12
14998564,lesbonner,0.45,0.27,0.69,0.41,0.39,0.46,0.28,0.32
3140363483,workingforwales,0.68,0.45,0.5633333333333334,0.42,0.57,0.68,0.29,0.66
35305559,Laurence_MM,0.41,0.41,0.45,0.39,0.32,0.45,0.23,0.29
1120344546,ruthechick,0.31,0.23,0.41,0.23,0.31,0.37,0.43,0.06
67310519,jul_mm,0.31,0.27,0.45,0.18,0.14,0.05,0.12,0.32
1499347417,LaGentenon,0.34,0.22,0.6,0.2,0.37,0.36,0.37,0.3
2966917777,33a460d6ef154c2,0.2,0.22,0.35,0.18,0.13,0.23,0.25,0.05
589396676,DanielNBorge,0.29,0.15,0.47,0.12,0.24,0.32,0.33,0.06
16744482,FarrellFPC,,0.22,0.29,,0.38,0.35,0.41,0.65,0.3,0.16,
291065147,Toffeegirl13,,0.31,0.2,,0.32,0.32,0.08,0.11,0.1,0.12,
,,,,,,,,,,,,
38461787,NJHalliday,,0.22,0.23,,0.21,0.15,0.34,0.11,0.4,0.11,
132164537,formichenews,,0.4,0.47,,0.6,0.48,0.49,0.27,0.47,0.37,
514321510,BidC1,,0.21,0.2,,0.31,0.14,0.25,0.15,0.13,0.0,
188760377,ekhn_de,,0.47,0.35,,0.41,0.52,0.4,0.23,0.4,0.23,
,,,,,,,,,,,,
2162393817,martytyke,,0.27,0.23,,0.26,0.16,0.12,0.18,0.17,0.3,
2958472563,MaPhiMoTo,,0.29,0.23,,0.4333333333333333,0.09,0.28,0.3,0.12,0.12,
3235220435,UKIPNFKN,0.59,0.5,0.57,0.19,0.38,0.27,0.31,0.65
262990460,lacakagog,0.49,0.29,0.49,0.36,0.31,0.15,0.17,0.32
122956202,jessicaaseaman,0.23,0.11,0.35,0.19,0.53,0.3,0.17,0.02
4352290333,torianresources,0.85,0.89,0.83,1.0,0.53,0.68,0.8,0.895
88703977,dr_kaduru,0.35,0.19,0.41,0.1,0.64,0.32,0.24,0.22
,,,,,,,,,,,,
,1322118288,Abi_Sritharan,,0.11,0.13,,0.12,0.24,0.16,0.1,0.21,0.01
,14058337,ironicpete,,0.22,0.32,,0.29,0.32,0.3,0.15,0.18,0.14
,4273783582,LboroNO2EU,,0.66,0.48666666666666664,,0.78,0.78,0.7976218632221225,0.64,0.7879518434631023,0.4
,68506009,floppyd1,,0.24,0.13,,0.39,0.24,0.16,0.38,0.34,0.12
3784465997,Alberto14481004,,0.35,0.28,,0.49,0.15,0.31,0.3,0.28,0.2,
192917969,gdv_de,,0.32,0.39,,0.53,0.36,0.47,0.25,0.37,0.25,
337626858,SuperbikeAl,,0.33,0.23,,0.46,0.26,0.33,0.26,0.38,0.29,
1520187492,daniel_young_16,,0.11,0.12,,0.27,0.09,0.06,0.13,0.26,0.04,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,795545319408881664,DerWesten,,0.59,0.47,,0.5,0.59,0.67,0.66,0.6114069862655936,0.7838863574969136
,42700240,RFERL,,0.47,0.4,,0.65,0.53,0.26,0.29,0.35,0.26
,85894821,Hobbit789,,0.25,0.13,,0.27,0.09,0.27,0.39,0.39,0.03
,,,,,,,,,,,,
,,,,,,,,,,,,
,234786485,KaminskiMK,,0.41,0.33,,0.46,0.29,0.27,0.28,0.3,0.23
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,4765155084,newsytweets,,0.58,0.56,,0.77,0.41,0.6,0.68,0.81,0.7
,514789533,Merle_Bennett,,0.2,0.2,,0.26,0.24,0.11,0.17,0.23,0.1
,20937305,Groovy23,,0.26,0.24,,0.3,0.41,0.23,0.22,0.11,0.06
48500651,lalasoo,0.21,0.14,0.28,0.11,0.15,0.17,0.07,0.05
2813324497,dogescorts,0.29,0.29,0.16,0.54,0.4,0.4,0.44,0.1
743565345395478528,bykergirlleah,0.29,0.29,0.5,0.28,0.26,0.25,0.46,0.51
1891750452,prepperspr,0.38,0.17,0.5166666666666666,0.26,0.24,0.26,0.2,0.3
2238551861,ClaireErialc77,0.18,0.16,0.31,0.17,0.1,0.29,0.11,0.04
455710104,JohannBiermann1,,0.17,0.15,,0.35,0.21,0.26,0.25,0.24,0.1,
16560855,DavidBridger,,0.22,0.2,,0.25,0.25,0.24,0.38,0.26,0.05,
,,,,,,,,,,,,
1834202792,NajibMardi,,0.39,0.25,,0.43,0.24,0.42,0.26,0.31,0.26,
2555069880,FrauPixel,,0.33,0.2,,0.49,0.18,0.16,0.2,0.25,0.13,
,,,,,,,,,,,,
,220441120,PaulCLondon,,0.31,0.15,,0.5,0.25,0.17,0.2,0.33,0.06
,63765048,adh94,,0.23,0.12,,0.67,0.44,0.11,0.35,0.66,0.08
,31350363,DamianBoys,,0.22,0.2,,0.29,0.22,0.22,0.08,0.16,0.12
,3039056355,undilutedpoison,,0.29,0.25,,0.24,0.17,0.21,0.43,0.07,0.17
,,,,,,,,,,,,
,2754554921,derekjennings17,,0.23,0.17,,0.53,0.29,0.1,0.43,0.29,0.08
,39029548,HelenaChristie4,,0.12,0.19,,0.14,0.17,0.31,0.13,0.17,0.11
,370033792,cllrtomhunt1,,0.39,0.23,,0.43,0.21,0.15,0.23,0.38,0.11
,434431747,92_Amit,,0.29,0.24,,0.53,0.44,0.21,0.47,0.31,0.28
166598394,ChrisPincher,0.41,0.37,0.39,0.27,0.2,0.27,0.26,0.35
555917388,HfromHorley,0.3,0.19,0.4,0.18,0.09,0.24,0.12,0.03
213042344,DearbhailDibs,0.3,0.29,0.32,0.27,0.32,0.25,0.19,0.59
22984882,Sassafras_Knob,0.49,0.37,0.52,0.32,0.42,0.26,0.41,0.45
50279781,FinancialXpress,0.43,0.45,0.68,0.4,0.49,0.6,0.33,0.43
3316848405,RosscoPossil,,0.41,0.21,,0.42,0.24,0.34,0.22,0.24,0.02,
2643740437,FBA_EUROPE,,0.56,0.7,,0.38,0.66,0.53,0.32666666666666666,0.35,0.71,
1547723030,bjulshede,,0.25,0.19,,0.38,0.2,0.08,0.42,0.23,0.04,
718816627379322880,michael_pullock,,0.3,0.5,,0.35,0.7931471336512232,0.89,0.7,0.7,0.43,
,,,,,,,,,,,,
521160055,hemantgurgaon,0.25,0.13,0.27,0.3,0.38,0.24,0.16,0.06
118351622,Big__Kev,0.37,0.24,0.32,0.27,0.2,0.14,0.39,0.34
49939598,PeterLingua,0.24,0.2,0.54,0.21,0.38,0.33,0.16,0.03
88591358,patnjak,0.39,0.33,0.49,0.34,0.44,0.31,0.33,0.15
128352598,AlresfordBear,0.24,0.21,0.36,0.13,0.19,0.21,0.04,0.08
225012752,ETNOWlive,,0.38,0.35,,0.56,0.38,0.37,0.63,0.17,0.42,
309196851,monfrut,,0.24,0.1,,0.52,0.15,0.14,0.1,0.29,0.02,
159258174,ganesh13om,,0.34,0.2,,0.5333333333333333,0.14,0.36,0.43,0.21,0.22,
,,,,,,,,,,,,
,,,,,,,,,,,,
15709550,johnleicester,,0.5,0.38,,0.44,0.38,0.43,0.39,0.68,0.38,
1479402763,The_HatMistress,,0.27,0.31,,0.34,0.18,0.14,0.37,0.44,0.16,
,,,,,,,,,,,,
,,,,,,,,,,,,
236305508,dottorpax,,0.27,0.11,,0.47,0.09,0.13,0.2,0.31,0.02,
16559634,TinchenFFM,0.32,0.22,0.31,0.19,0.08,0.54,0.36,0.2
341567628,nbest92,0.16,0.13,0.2,0.3,0.21,0.09,0.23,0.1
1058841235,Spellitout007,0.33,0.17,0.32,0.2,0.3,0.29,0.24,0.04
19245799,liverbird17,0.27,0.1,0.34,0.13,0.12,0.02,0.02,0.02
109613239,ZoeWatsonArtist,0.26,0.18,0.24,0.36,0.21,0.08,0.14,0.11
306918677,Echt_Rechts,,0.42,0.32,,0.5,0.37,0.17,0.19,0.11,0.31,
705651176545452033,Forex_P,,0.32,0.34,,0.42,0.31,0.53,0.52,0.65,0.34,
,,,,,,,,,,,,
1114522266,GordonMarsden,,0.36,0.37,,0.37,0.31,0.32,0.51,0.35,0.23,
178661646,honestlyAbroad,,0.35,0.36,,0.38,0.25,0.32,0.2,0.38,0.21,
,,,,,,,,,,,,
,2275775286,gardenerj668,,0.32,0.2,,0.32,0.32,0.26,0.14,0.24,0.35
,20308245,rupert20,,0.22,0.23,,0.28,0.34,0.26,0.41,0.41,0.14
,800971813,RegiblinkerCSC,,0.23,0.14,,0.34,0.11,0.21,0.29,0.08,0.12
,20595239,DerbyTelegraph,,0.62,0.6,,0.49,0.5,0.65,0.57,0.47,0.38
16389419,Devonshiregirl,,0.3,0.33,,0.51,0.36,0.61,0.38,0.12,0.09,
,,,,,,,,,,,,
19758877,maccalarena,,0.28,0.25,,0.49,0.36,0.29,0.26,0.12,0.05,
,,,,,,,,,,,,
,,,,,,,,,,,,
3309521073,IndiaRTt,0.41,0.48,0.6,0.33,0.67,0.37,0.6,0.07
544724393,IHSAHistorian,0.31,0.28,0.29,0.2,0.49,0.37,0.2,0.19
2754492667,Hirnzeichen,0.44,0.21,0.46,0.08,0.07,0.18,0.13,0.1
781008636,CallumMcd5,0.05,0.06,0.19,0.08,0.27,0.18,0.13,0.01
3439002161,Dinoatwork,0.5,0.39,0.57,0.4,0.26,0.31,0.23,0.19
532412420,100_overproof,0.27,0.23,0.56,0.29,0.45,0.29,0.23,0.06
304242285,Feezap,0.24,0.23,0.59,0.34,0.32,0.41,0.29,0.16
606711924,WarehamDorset,0.35,0.23,0.38,0.28,0.2,0.29,0.52,0.19
396127835,navjot_innit,0.29,0.14,0.32,0.09,0.46,0.32,0.52,0.05
235036404,Gama_XXI,0.32,0.14,0.405,0.08,0.23,0.29,0.26,0.09
523090325,ZalewskiPawel,,0.33,0.24,,0.44,0.21,0.3,0.21,0.24,0.25,
,,,,,,,,,,,,
,,,,,,,,,,,,
22132467,chrischeuermann,,0.37,0.4,,0.27,0.6,0.41,0.22,0.39,0.3,
240228575,CrookedRed,,0.24,0.39,,0.27,0.24,0.22,0.29,0.17,0.26,
137438994,m_bonillo,,0.27,0.01,,0.33833333333333326,0.08,0.17,0.21,0.06,0.1,
2544723491,stuystuystuy,,0.4,0.34,,0.42,0.36,0.31,0.23,0.08,0.12,
858667736,CBezzant,,0.18,0.09,,0.34,0.29,0.12,0.19,0.06,0.08,
957542791,SteveLaitner,,0.26,0.15,,0.46,0.16,0.23,0.09,0.1,0.18,
,,,,,,,,,,,,
,,,,,,,,,,,,
,391596215,willwilldridge,,0.37,0.33,,0.41,0.35,0.14,0.35,0.51,0.04
,85256730,GonzoLecture,,0.45,0.49,,0.31,0.29,0.37,0.32,0.25,0.6
,20973473,Mechafatnick,,0.31,0.2,,0.38,0.39,0.08,0.31,0.19,0.13
,440372660,ExtraMediauk,,0.38,0.3,,0.59,0.46,0.46,0.47,0.41,0.02
331306568,cassybabyx,0.16,0.04,0.32,0.16,0.01,0.06,0.1,0.01
3091637038,MrSonicAdvance,0.43,0.26,0.37,0.31,0.3,0.19,0.31,0.16
46459864,GShang,0.32,0.27,0.4,0.18,0.49,0.16,0.15,0.1
558113508,LehramtsStudent,0.26,0.07,0.44,0.16,0.07,0.17,0.06,0.05
305445096,MichaelTheodoul,0.18,0.16,0.29,0.28,0.09,0.2,0.17,0.15
,,,,,,,,,,,,
,367273527,udouseless,,0.56,0.51,,0.54,0.43,0.56,0.41,0.46,0.56
,3126467891,ShinyWingsLives,,0.28,0.21,,0.49,0.23,0.1,0.14,0.12,0.08
,2561992290,yronladi,,0.44,0.38,,0.52,0.27,0.28,0.37,0.3,0.22
,,,,,,,,,,,,
130429479,rob86uk,,0.36,0.26,,0.45,0.27,0.42,0.45,0.26,0.12,
150480479,tayoaro,,0.17,0.21,,0.32,0.31,0.1,0.3,0.3,0.06,
21562073,NicoleJohnston,,0.19,0.11,,0.27,0.15,0.2,0.13,0.15,0.03,
,,,,,,,,,,,,
48734499,mauroarcobaleno,,0.3,0.07,,0.38,0.08,0.27,0.16,0.11,0.17,
257423643,SirJenkinson,,0.09,0.11,,0.23,0.14,0.22,0.3,0.19,0.09,
,,,,,,,,,,,,
1085531312,albealias,,0.43,0.11,,0.47,0.17,0.29,0.17,0.35,0.17,
23607137,stephen501,,0.33,0.16,,0.51,0.16,0.1,0.19,0.16,0.01,
2730211813,bluscourge,,0.32,0.32,,0.31,0.25,0.36,0.17,0.11,0.17,
470619107,Jude82xx,,0.3,0.19,,0.49,0.24,0.28,0.52,0.08,0.11,
45082540,OjciecRedaktor,,0.28,0.19,,0.3733333333333333,0.19,0.11,0.33,0.14,0.24,
3348766661,EnricoDandolo,,0.65,0.44880304214826294,,0.95,0.7931471336512232,0.7954536349400219,0.66,0.7879518434631023,0.7838863574969136,
15178210,NerdLabs,,0.62,0.75,,0.59,0.7931471336512232,0.27,0.74,0.72,0.59,
,,,,,,,,,,,,
22036511,MalikRiaz,,0.24,0.12,,0.38,0.32,0.17,0.17,0.17,0.1,
,,,,,,,,,,,,
27303036,jlj060453,,0.38,0.26,,0.41,0.22,0.18,0.45,0.28,0.18,
,,,,,,,,,,,,
231894204,ItsaBobLife,,0.2,0.22,,0.4,0.2,0.19,0.46,0.26,0.19,
3341173273,georgeb5712,,0.34,0.25,,0.48,0.22,0.19,0.31,0.15,0.19,
,,,,,,,,,,,,
19586446,Lord_Percy,,0.25,0.25,,0.18,0.34,0.14,0.23,0.06,0.14,
2715070556,swinny198,,0.3,0.17,,0.36,0.2,0.35,0.21,0.19,0.19,
,,,,,,,,,,,,
,,,,,,,,,,,,
,2337360308,MBeeston1,,0.29,0.18,,0.27,0.16,0.09,0.23,0.18,0.22
,19294085,pablobello,,0.37,0.35,,0.45,0.21,0.12,0.17,0.12,0.33
,1520194338,Davehammer4life,,0.34,0.34,,0.57,0.38,0.33,0.55,0.51,0.2
,19345311,Roselady64,,0.24,0.23,,0.43,0.26,0.38,0.34,0.24,0.09
706819416,lapremiere,,0.45,0.4,,0.55,0.39,0.35,0.38,0.3,0.35,
362559016,jldowling,,0.31,0.26,,0.45,0.32,0.17,0.41,0.59,0.1,
,,,,,,,,,,,,
958772029,DuncanElora,,0.43,0.24,,0.4733333333333334,0.19,0.16,0.06,0.03,0.04,
3306921585,fbbpp,,0.81,0.82,,0.69,0.58,0.64,0.59,0.32,0.92,
,,,,,,,,,,,,
,856799432,megs_long_,,0.28,0.1,,0.24,0.11,0.06,0.27,0.26,0.09
,4461783983,LeaKotoni,,0.44,0.55,,0.36,0.36,0.51,0.49,0.74,0.64
,4264598921,betdaniele,,0.43,0.26,,0.45,0.33,0.26,0.23,0.24,0.09
,727673524412813317,HailToTrump,,0.3,0.15,,0.42,0.54,0.12,0.39,0.58,0.08
3356662759,MrPoliglot,,0.44,0.46,,0.32,0.52,0.39,0.3,0.39,0.24,
128159137,veritypabla,,0.33,0.37,,0.51,0.22,0.42,0.41,0.33,0.36,
376364438,freyak_,,0.27,0.16,,0.37,0.09,0.3,0.33,0.23,0.06,
127066775,_jorgegallardo,,0.34,0.22,,0.51,0.23,0.33,0.1,0.28,0.15,
,,,,,,,,,,,,
520202358,FinancialBear,0.31,0.25,0.22,0.2,0.51,0.33,0.19,0.11
43248814,lamblock,0.25,0.18,0.28,0.25,0.09,0.11,0.15,0.18
3046535075,freebigbets,0.77,0.8,0.71,0.57,0.7146666666666666,0.48,0.35,0.93
79968923,1GarethWynJones,0.38,0.33,0.38,0.25,0.24,0.17,0.26,0.32
4756809603,BankOfFindom,0.46,0.6,0.41,0.55,0.34,0.1,0.41,0.57
214845548,PBDerby69,0.3,0.23,0.4,0.24,0.34,0.35,0.13,0.0
707098497254887424,PattoJameson,0.28,0.28,0.28,0.12,0.39,0.11,0.1,0.02
242233681,Rokcafella,0.31,0.09,0.36,0.18,0.05,0.26,0.13,0.09
891059384,Dwalingen,0.47,0.4,0.51,0.44,0.48,0.44,0.53,0.28
229446071,ncr16,0.21,0.21,0.3,0.26,0.17,0.15,0.09,0.05
,,,,,,,,,,,,
,,,,,,,,,,,,
,762533088975024128,CainRaisin,,0.98,0.789786602042752,,0.94,0.7931471336512232,0.8402460533482703,0.92,0.7879518434631023,0.7838863574969136
,597726650,BeezzzzzBee,,0.16,0.16,,0.36,0.15,0.24,0.15,0.07,0.04
,3298911327,freebigbetsbs,,0.81,0.85,,0.57,0.63,0.6551666666666668,0.56,0.41,0.92
593379796,AnnaWohlgenannt,0.38,0.38,0.905,0.73,0.5165039682539683,0.61,0.47,0.16
461869807,MaltaProp,0.38,0.33,0.41,0.36,0.37,0.4333333333333333,0.12,0.3
248010212,virgilalpha,0.31,0.15,0.42,0.34,0.18,0.18,0.06,0.03
475139754,pauln19,0.14,0.22,0.31,0.28,0.24,0.26,0.1,0.02
2374259250,Georgiaince98,0.39,0.52,0.41,0.13,0.41,0.24,0.27,0.09
1759181,MattMackowiak,0.38,0.37,0.36,0.37,0.31,0.13,0.35,0.51
4762552993,prachiyadav951,0.6133333333333333,0.716,0.52,0.7931471336512232,0.89,0.84,0.67,0.555
202609429,gmaujean,0.36,0.22,0.61,0.23,0.24,0.04,0.42,0.2
2987453950,daniel67333813,0.32,0.2,0.51,0.15,0.23,0.19,0.38,0.19
4847603783,EritreaTweet,0.61,0.5,0.6,0.5,0.56,0.54,0.54,0.43
,,,,,,,,,,,,
,1646044446,MrNoahItALL,,0.28,0.25,,0.56,0.23,0.4,0.37,0.33,0.25
,592655531,anortcliffe,,0.32,0.19,,0.49,0.32,0.31,0.44,0.12,0.06
,559580733,blue2012spirit,,0.35,0.2,,0.39,0.13,0.07,0.13,0.04,0.07
,,,,,,,,,,,,
3049283884,sportingnewsww,,0.8,0.83,,0.64,0.61,0.64,0.54,0.32,0.89,
,,,,,,,,,,,,
468534179,cristinaprkr,,0.45,0.44,,0.56,0.39,0.5,0.46,0.44,0.29,
,,,,,,,,,,,,
19645781,ardalby,,0.25,0.33,,0.36,0.31,0.45,0.26,0.27,0.24,
20851928,martinstarke,0.26,0.1,0.29,0.21,0.21,0.22,0.25,0.06
20923008,GaboooTM,0.24,0.17,0.38,0.18,0.12,0.13,0.24,0.06
2172325231,EmmaElla3,0.24,0.18,0.26,0.17,0.16,0.12,0.21,0.03
